NAMES,Code_prelevement,taxon,nom_vernaculaire,family,genus,species,habitat,feeding_mode,trait_tl,body_shape,fin_shape,AR,offspring_size,age_maturity,level_age_maturity,fecundity,length_infinity,growth_coefficient,length_max,age_max,dist_Lm1_Lm2_(L_en_mm),dist_Lm3_Lm4_(l_en_mm),dist_Lm5_Lm6_(h_en_mm),Area_mm2,Vol_mm3,otolith_side,fish_tl_cm,fish_W_g,Sexe,Maturity,Date,Zone,Campagne/ Lieu,resolution_µm,tension_KeV,courant_µA,exposition_ms,filter_alu,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103
22TRISLUS001-0151,22TRISLUS001-0151,Trisopterus luscus,Tacaud commun,Gadidae,Trisopterus,luscus,demersal,generalist,3.566666667,fusiform,truncate,0.876987815,1.1,1.5,spe-ocean,521738,46.39999962,0.473190425,46,6,6.005113609,2.679529503,1.46414965,33.52603506,11.224105,gauche,10,10,UNK,NA,44877,8A,EVHOE22,10,45,75,115,"alu 0,5",-0.014067686,0.019305236,-0.003633312,0.006670252,0.002248654,-0.012192984,-0.00603176,0.003730236,-0.003214352,0.002180934,0.002020978,-0.008237681,-0.00210244,-0.00500084,0.001109172,-0.004246719,-0.000154088,-0.001242737,0.0021546,-0.00341408,0.003630149,-0.001340186,-0.000980704,-0.003173726,0.000437148,-0.000154108,0.001444088,-0.000282421,0.000494673,0.00054846,0.00091548,0.001126554,-0.000515098,-0.004400438,0.000855514,-0.000177182,0.001392455,-7.48E-05,0.001325583,-0.000788862,-0.002034774,0.000580412,-0.000669265,-0.001928169,0.000804428,-0.000863928,0.001140594,0.001036643,-0.000505233,-0.001588033,0.000592713,0.000633817,-0.000699884,0.000142704,-0.001996194,0.000795783,0.000914428,0.002087243,0.000471153,0.000808598,0.002395053,0.001222254,-0.00065859,-0.000896685,-0.000262163,-0.000692982,-0.000444575,-0.000624637,-0.000336675,-7.52E-05,0.000235461,-0.000824599,0.000911872,0.000408092,-0.000143383,-0.000262876,0.001162666,-0.001591922,-0.000671042,-0.000840473,-0.000519203,0.000218686,-0.000741375,-0.000190234,-0.000438876,-0.000387514,0.000162985,0.000454969,-0.000563802,0.000192392,0.000201244,-0.000182749,0.000397438,7.79E-05,-0.00099505,0.000539167,0.000103715,0.000283483,-0.00066725,-0.000364393,0.000317336,0.000393014,0.000364518
23CHELLUC051-0001_l,23CHELLUC051-0001,Chelidonichthys lucerna,Grondin perlon,Triglidae,Chelidonichthys,lucerna,benthic,generalist,3.98,elongated,truncate,0.49837634,1.36,3.5,spe,1.00E+05,48.40000153,0.330000013,56,15,2.801873669,2.041896643,0.405458469,9.10715952,1.033685375,gauche,14.7,30,F,NA,44950,29F1,IBTS23,10,45,75,115,"alu 0,5",0.017127742,0.002815056,-0.004459013,-0.00230315,-0.015869454,-0.003306133,-0.004017607,-0.004311792,-0.006946069,0.002565954,0.000961667,-0.002745575,-0.001972376,0.00144458,-0.003795895,0.001661572,-0.003066772,0.003025893,0.001015137,-0.001098866,-0.003228606,-0.000796961,0.000257912,-0.002344977,0.000866958,0.002178867,0.00133915,-0.00113756,-0.000932815,-0.005844632,-0.000417161,0.000839703,-0.000486019,0.001236681,-0.000733364,8.31E-05,-0.002589453,-0.002316107,0.000980268,0.001938896,0.000676854,-0.001149041,0.001049919,0.001104897,0.001139219,0.000762968,-0.000266237,-0.000796006,0.001090447,0.000352093,-0.002232503,-8.83E-05,5.22E-05,7.11E-05,-5.31E-05,-0.000394054,-0.001240617,-0.00086018,-0.001229282,0.00212789,0.001242797,-0.000299012,-0.000143786,-3.01E-06,-0.000558144,-0.000191402,-0.000525367,0.000980329,-0.001939676,-0.001802508,5.29E-05,-0.001424796,-0.0004574,-0.000180285,0.000771834,0.000920076,0.001033528,0.001001789,-0.000253211,-0.000486305,-0.000255311,-0.000831804,8.46E-07,0.000489889,0.000184821,-0.001064721,0.000357823,8.21E-05,-0.000332618,9.25E-06,4.51E-05,0.000221754,-0.000680854,-0.00064989,-3.98E-05,4.77E-06,-0.000781877,0.000317922,-0.000383938,-0.000418405,0.000268492,0.000565584,-0.000295986
23CHELLUC051-0010_l,23CHELLUC051-0010,Chelidonichthys lucerna,Grondin perlon,Triglidae,Chelidonichthys,lucerna,benthic,generalist,3.98,elongated,truncate,0.49837634,1.36,3.5,spe,1.00E+05,48.40000153,0.330000013,56,15,4.057015217,3.441795445,0.623710715,25.06930327,4.03648725,droit,26.8,182,F,NA,44952,29F0,IBTS23,10,45,75,115,"alu 0,5",0.034428471,0.002276116,0.004267697,-0.010276886,-0.015800717,-0.015245869,-0.001310667,0.012217927,0.001694421,0.01014854,-0.007912059,0.015534519,0.003789518,0.010873608,0.00109872,-0.010822967,-0.001735924,0.001577327,-0.00174072,0.004238561,0.0008601,-0.000822471,0.005011893,-0.002389779,-0.002930454,-0.000113119,0.003809892,0.00189853,0.00146109,0.002250021,0.001402446,0.00052959,-0.001229335,-0.001507727,-0.001455969,0.001118941,-0.000612239,-0.00013876,-0.000791264,-0.001517246,0.000546952,-4.52E-05,0.000461858,-0.000209409,-0.000150676,-5.35E-05,-0.000335923,0.000123122,-0.00029133,0.000810266,0.000525238,0.000813761,-0.000399503,0.00021983,-0.00074205,-5.45E-05,-0.00090808,0.00018328,0.000257653,0.000439345,0.00039439,1.74E-05,3.49E-05,0.000597723,0.000321445,-0.0001829,-0.000257298,-0.000130434,-0.000121357,0.000283191,-0.000258501,-0.000235369,8.51E-05,4.56E-05,-8.69E-05,-9.95E-05,0.000203564,-0.000297794,0.00051025,2.63E-05,0.000465633,-0.000112827,-8.87E-05,-0.000271284,5.46E-05,-0.000102716,0.000145659,0.000320791,9.13E-05,0.000250601,-0.000192431,0.000300691,0.000360195,-3.52E-05,0.000311202,0.000120877,-0.000100875,0.000262695,6.37E-05,-1.56E-05,-0.000213349,-6.29E-05,-0.000136884
23CHELLUC051-0014_l,23CHELLUC051-0014,Chelidonichthys lucerna,Grondin perlon,Triglidae,Chelidonichthys,lucerna,benthic,generalist,3.98,elongated,truncate,0.49837634,1.36,3.5,spe,1.00E+05,48.40000153,0.330000013,56,15,4.571282232,3.674080054,0.82130711,32.48187815,6.2429405,droit,29.7,264,M,NA,44953,30F1,IBTS23,10,58,70,85,"alu 0,5",0.02605634,0.004983153,0.000670609,0.005916376,-0.005553487,0.002184801,-0.011290785,0.007791492,0.0005822,0.007953494,-0.000381693,-0.002371081,0.002395249,0.006513627,0.00583932,0.000982233,0.003416627,-0.001606777,0.006350373,-0.003827097,-0.003533223,0.002368526,-0.000938248,0.005128754,-0.002667938,0.003301645,-0.000791897,-0.003795079,-0.000400989,0.002161885,-0.005661119,0.000243219,0.002569574,-0.001277415,0.000174601,0.000201701,0.001463741,0.001556596,-0.000467334,0.001378554,0.001132011,0.001893719,0.000514922,-0.003339986,0.000225928,-0.003141358,0.0002554,-0.001864901,0.000160983,0.001313528,0.000410349,-0.00180081,0.001610947,-0.000343107,-4.77E-05,-0.000579798,0.000742611,0.000433937,-0.001412,-0.000100975,4.79E-05,-0.000251743,-3.17E-05,-0.000640659,-0.00045785,7.56E-05,-7.30E-05,0.000545463,-0.000687631,-4.43E-05,0.000248329,4.59E-05,-0.000254524,-0.000509846,-0.000558659,-6.92E-05,0.000141451,0.000208746,0.000384693,0.000490426,-9.83E-05,4.35E-05,0.000376877,0.000384382,-0.000306994,0.000219401,0.000394607,-0.000431713,0.000340805,-0.000413855,-0.00028055,0.000439229,1.58E-05,6.37E-05,-5.05E-05,-0.000171638,8.20E-05,-3.05E-05,-0.000328151,-2.89E-05,0.000283792,0.000267306,-5.16E-05
23CHELLUC051-0022_l,23CHELLUC051-0022,Chelidonichthys lucerna,Grondin perlon,Triglidae,Chelidonichthys,lucerna,benthic,generalist,3.98,elongated,truncate,0.49837634,1.36,3.5,spe,1.00E+05,48.40000153,0.330000013,56,15,3.230095633,2.451020877,0.45660877,12.24445455,1.39268875,droit,19.2,59,F,NA,44953,30F1,IBTS23,12,58,70,80,"alu 0,5",0.019651694,-0.003279499,-0.001010051,-0.011976143,-0.016831441,-0.003730834,-0.003930682,0.000221375,-0.001408538,0.00353449,0.005147279,-0.001759545,-0.000444357,0.001644218,-0.007722813,0.002587852,-0.00320969,0.000947378,0.000265118,0.003179949,0.001568529,0.000939929,0.001060763,0.0047379,0.001208797,-0.005466594,0.002040464,-8.54E-05,0.000523519,-0.004504242,0.000957264,-0.000374467,0.003532589,7.41E-05,-0.000641506,-0.000640791,0.004245399,0.000600808,0.001477512,0.001219948,-0.002713554,-0.001200265,-0.000926114,-0.001953794,0.003441686,0.000507102,0.001554938,-0.001430646,-0.000924842,-0.000624584,-0.00058284,0.000449608,6.44E-05,0.000713861,-0.000189776,0.001058385,0.000442722,0.000718647,0.001088273,-0.001434919,0.000442785,-0.000901658,0.001198638,-0.000802163,0.001384599,0.000602472,-0.000284422,-8.97E-05,0.000186925,-9.40E-05,-2.89E-05,0.000428503,0.000594474,-0.00013915,7.62E-05,-0.000369871,-0.000638663,0.000160175,0.000259988,0.000724248,0.000170727,0.000494958,0.000577596,-0.000227585,-1.59E-05,1.76E-05,-0.000709714,0.000404573,0.000716201,-0.000230763,0.000478414,-5.62E-05,-0.00062156,0.000116666,1.82E-05,-0.000392186,-0.000203564,-0.00018098,-9.27E-06,0.000111506,-0.000177699,-0.000225874,0.000303776
23CHELLUC051-0041_l,23CHELLUC051-0041,Chelidonichthys lucerna,Grondin perlon,Triglidae,Chelidonichthys,lucerna,benthic,generalist,3.98,elongated,truncate,0.49837634,1.36,3.5,spe,1.00E+05,48.40000153,0.330000013,56,15,2.021986391,1.58037973,0.372506764,5.48500424,0.553262688,gauche,10.8,7,UNK,NA,44969,31F1,IBTS23,18,58,70,80,"alu 0,5",0.020947972,0.001707222,-0.000597849,-0.001306401,-0.0048707,0.002468614,-0.006742447,0.003288238,0.000623533,0.001050466,0.000898865,0.000134172,-0.001672253,0.001532764,-0.000429655,-0.001937339,0.000412454,0.001421119,-0.000842753,-0.001961135,0.001089533,0.001163049,-0.001674486,0.001057165,-0.006069116,0.002568703,-0.001268526,0.002343814,-0.003254091,-0.000477555,0.000172298,-0.0007195,0.000414358,0.001963293,0.000281967,0.000470784,0.001528395,-0.001893378,-0.000211889,0.002467302,8.74E-05,-0.000916582,-0.000664147,-0.000150365,0.000525492,-3.41E-05,-0.001137189,-0.000683783,0.000953401,-0.001051334,0.001389006,0.000195643,-0.000355537,-0.0012999,0.002399222,-0.000790406,-0.000833435,-3.90E-05,0.002636787,-0.000815827,-0.000990153,-0.000973166,0.001363478,0.00013245,-0.000392119,-0.000711671,0.00049411,-0.001234079,0.001209263,-7.32E-05,0.000292723,0.000919812,-0.000887475,-8.97E-06,0.000434238,-5.66E-05,0.001185443,-0.000509365,-0.000302507,-0.000160246,-0.001310743,-1.73E-05,-0.001080734,-0.00020631,-0.000410832,-0.001390422,0.000132304,-0.000666634,-0.001421994,0.000991956,0.000124137,-0.001067528,-0.000142536,-0.000329769,-8.46E-05,4.90E-05,0.000681062,-0.000673404,-0.000341516,-0.000623729,-0.000287463,-0.000113416,9.96E-05
23PLEUPLA051-0027_l,23PLEUPLA051-0027,Pleuronectes platessa,Plie,Pleuronectidae,Pleuronectes,platessa,benthic,benthivorous,3.23,flat,rounded,1.399579525,2.17,3.5,spe-FAO,552000,51.19999981,0.150119375,100,30,8.535579366,4.922392451,1.450045698,77.50199173,27.748882,droit,43.5,683,F,NA,44951,7D,IBTS23,10,58,70,85,"alu 0,5",0.001855609,0.00184736,0.01025437,-0.006642918,0.006541357,-0.000216408,0.008644835,0.001668551,-6.66E-05,0.001832777,0.003655116,-0.001481869,0.005098113,0.003583759,0.001077128,0.003420647,0.00305645,-0.000940482,0.003465976,0.000111191,-0.003846781,-0.002533204,0.004014277,0.000356434,0.003766433,-0.00087929,-0.000697613,-0.001051311,-0.000901873,0.001855364,0.000727298,0.002314751,0.000124954,0.001692299,0.000106584,0.001359285,0.000732813,0.000748854,-0.001045862,-0.001175163,0.000994607,-0.000497728,-0.002337598,0.000419919,6.49E-06,0.001791818,0.001329429,0.000323072,0.002028423,0.000855273,-0.000888697,-0.000685317,0.000459597,0.000425238,-0.000220871,-4.23E-05,-7.05E-05,-0.00021953,0.001352759,0.002271665,-0.000271284,0.000473574,-0.000441018,-0.000456195,0.000922963,0.000236184,-0.001207039,0.00099979,-0.000625082,0.000979857,0.000336864,0.001945018,0.000135926,0.000184462,0.000731857,-0.000909173,0.000855568,0.000321058,0.000102289,-0.000399036,-0.000748491,0.000387677,0.000288152,-0.001980979,-0.001155673,-9.38E-05,0.00048928,-0.000766312,0.000207251,0.000825032,0.001547799,-0.000451748,0.000212252,-0.000231159,0.000244066,-8.87E-05,-3.97E-05,0.000321821,-0.000697706,-9.29E-05,0.000106502,0.000258621,0.000175791
23PLEUPLA051-0029_l,23PLEUPLA051-0029,Pleuronectes platessa,Plie,Pleuronectidae,Pleuronectes,platessa,benthic,benthivorous,3.23,flat,rounded,1.399579525,2.17,3.5,spe-FAO,552000,51.19999981,0.150119375,100,30,7.533900053,4.315271716,1.306177485,60.4699207,19.66395,droit,37.1,450,F,NA,44951,7D,IBTS23,11,65,75,105,alu 1,-0.000824543,0.004593237,0.006740385,-0.010128202,0.007046527,-0.002260375,0.00517383,-0.00029246,-0.00010449,0.003444885,0.00303747,-0.001100865,0.001454418,0.000357576,0.000108114,0.001174317,-0.003629043,0.001406133,0.000649878,-0.001830963,-0.000936531,-0.000635369,-0.001363132,-0.000523724,-0.000922005,0.003584811,0.000809232,0.000978373,0.000426418,0.001234688,0.000671486,-0.000352482,-0.000846896,0.001275643,-0.000534557,-0.001515544,0.000610986,0.000197584,-0.000858086,-0.000711657,0.000285548,0.00142346,-0.00101917,-0.000731055,0.000684301,0.00022703,0.002551892,0.000151833,0.002363268,-0.000985435,-0.001099695,4.85E-05,-0.000239088,-0.000523004,0.000852007,0.000257521,0.000305472,0.000521327,0.000164059,-0.00019732,0.000350956,0.001618016,-0.000631552,0.000471919,-0.000145361,0.000693245,-0.000636964,-0.001771714,-0.001377613,0.000655653,0.000103107,0.001928256,-0.001264721,1.26E-05,-0.000809081,0.001773672,-0.001501204,0.000176004,0.000955663,0.000162702,-5.86E-05,0.000548308,-3.04E-05,0.000776459,0.001876093,-0.000670082,-0.001134176,2.38E-05,0.000484436,-1.31E-06,-0.001100437,-0.000305838,-0.000114549,-0.000145333,-0.000283733,0.00113603,-0.000642759,0.000259396,-0.000515774,-0.000217023,-0.000795514,0.000170846,5.64E-05
23PLEUPLA051-0121,23PLEUPLA051-0121,Pleuronectes platessa,Plie,Pleuronectidae,Pleuronectes,platessa,benthic,benthivorous,3.23,flat,rounded,1.399579525,2.17,3.5,spe-FAO,552000,51.19999981,0.150119375,100,30,6.642551314,4.344755321,1.281705409,55.32081816,16.906342,droit,29.8,214,F,NA,44955,4B,IBTS23,14,65,75,105,alu 1,0.004910304,-0.000191425,0.014571317,-0.011172134,0.009341328,0.000883669,0.006825224,0.003847443,0.001281582,0.001909258,0.006264184,0.002527618,0.000153509,-0.001834708,0.000277221,0.001537584,0.00084479,-0.004773728,0.001399834,-0.002853709,-0.005670212,-0.003057763,0.00133025,0.002938347,-0.00016451,0.000219094,0.0021651,0.000399342,-0.002849786,-0.001208353,0.00268146,0.001139235,-0.002606358,-0.000991581,-0.000922193,-0.001328052,0.002311201,0.000575534,0.001485227,0.000673404,-0.0010013,-0.000404117,0.00163903,0.000238895,-0.001225658,0.000317374,0.001345035,0.000682766,-0.000156831,0.001375288,0.00254455,8.28E-06,-0.002180027,-0.001092605,-0.000202051,-0.001607397,-0.001205968,0.00089871,-0.000804785,-0.000181823,-0.000626051,-0.000659224,0.001000353,0.000207664,0.001222086,0.000103268,9.14E-05,0.000642596,-0.001217308,0.000546207,0.001449056,-0.001094203,0.001250613,-0.00032067,0.000392347,0.001207859,-0.000964636,0.000544346,-0.000142073,-0.000767889,-0.000444339,-0.000186423,-0.001237194,0.000141496,9.27E-05,-0.000314406,0.000372178,0.000234313,-0.000544278,-0.000466096,-0.000769232,0.000649009,-0.000186147,0.000497834,0.000150267,-0.000673941,0.000631466,-0.000278425,0.000287816,0.000166548,0.000218738,0.000147356,0.000382514
23PLEUPLA051-0297_l,23PLEUPLA051-0297,Pleuronectes platessa,Plie,Pleuronectidae,Pleuronectes,platessa,benthic,benthivorous,3.23,flat,rounded,1.399579525,2.17,3.5,spe-FAO,552000,51.19999981,0.150119375,100,30,3.441669453,1.999887697,0.611518738,13.69881224,2.51108225,gauche,10,9,UNK,NA,44963,4B,IBTS23,17,65,75,105,alu 1,0.001167429,0.005394725,0.002285129,-0.001778428,0.004073368,0.004122767,-0.006542934,0.010483044,-0.000836221,-0.001825301,0.001448535,-0.002933268,0.002284557,-0.002424409,0.002470025,0.000765297,0.003319528,-0.000181231,-0.003594848,0.001109833,-0.001090596,-0.001900159,0.000832955,-0.000214513,0.001126031,5.59E-05,-0.000714359,0.00108711,0.000335911,-0.000981919,-0.001808352,0.001370011,-0.000813603,-0.001652387,-0.000632288,-4.25E-05,-0.004892107,4.70E-05,-0.000514386,-0.000100943,-0.002648078,-0.003186283,-0.000349373,-0.001675,0.00120159,0.001832957,-0.00050258,0.000211057,0.000157955,-0.000176411,0.001912714,0.000532373,0.001624387,-0.001300631,-0.00019549,0.001373259,-0.001045021,-0.001478244,0.00148438,0.000848651,2.66E-05,0.000210628,-0.000401034,-0.001405338,0.001576201,9.08E-05,0.000487353,0.000166468,0.00087712,-0.000671849,-0.001262988,0.000358155,-0.000423796,0.000214835,-0.000237617,0.000283335,-0.000497302,0.000718445,-5.69E-05,0.000931977,-0.000238033,0.001283037,-0.000441965,-1.49E-05,0.000459302,0.000294747,0.00132631,-8.15E-05,0.000504476,6.72E-05,-0.001416181,0.000818942,-0.000636587,0.000511147,-0.000305539,0.000208342,0.000183373,-0.000314074,-0.000776073,0.000221974,0.000132048,-5.40E-05,-0.000453694
23PLEUPLA051-0483,23PLEUPLA051-0483,Pleuronectes platessa,Plie,Pleuronectidae,Pleuronectes,platessa,benthic,benthivorous,3.23,flat,rounded,1.399579525,2.17,3.5,spe-FAO,552000,51.19999981,0.150119375,100,30,4.662240614,2.998339641,0.658109687,25.85107232,5.4674355,gauche,20,68,UNK,NA,44968,4C,IBTS23,18,65,75,105,alu 1,0.003484408,0.006261257,0.007147842,-0.012266924,0.003386405,-0.002113757,0.005012213,0.004491849,0.002405434,0.002776647,0.002518856,0.000379782,-0.002328304,0.005147206,-0.000357186,0.002330699,0.0003766,0.000132158,0.000930541,-0.001549702,-0.000833456,-0.000964602,-0.000993433,0.00027856,-0.000131558,-0.00165121,-0.001907122,0.001464305,-0.002312245,0.002040534,0.001031292,0.001669709,0.000654066,0.002240292,0.001671543,0.000516282,-0.00202457,0.000977374,0.002527858,-0.000686479,-0.001044662,-0.000541713,-0.003403693,0.000382999,0.000457214,0.000615875,-0.000496083,-0.000570726,6.09E-05,4.50E-05,-0.000187596,-0.001188087,-0.000245938,-0.000280354,0.000948323,0.001358048,0.001353505,0.000859376,-0.001533394,-0.001245117,0.001925251,-0.001400109,-0.001012061,-0.000206662,6.19E-06,0.001452667,-5.71E-05,-0.000648722,-0.00031776,-0.000237675,-0.000495273,-0.000835738,-0.001029647,-0.000944616,0.000504049,-0.000258396,0.000905438,-0.000783052,0.000220602,-0.001061915,0.001649252,9.46E-05,-0.000438014,0.000180159,0.000121932,0.00049682,3.35E-05,-0.000636407,-0.000873856,0.000151858,-0.000539844,-0.000888273,-0.000486655,0.000262542,-6.78E-05,0.000356832,9.48E-05,3.91E-06,0.000960403,0.000496972,0.000974717,-0.000431589,-0.00091407
CGFS14-T4-0003_l,CGFS14-T4-0003,Scophthalmus rhombus,Barbue,Scophthalmidae,Scophthalmus,rhombus,benthic,benthivorous,4.42,flat,rounded,1.445383549,1.3,3,spe,1.00E+07,43.75,0.419154955,46,5.724999905,7.353880703,5.270275241,1.31986039,68.75066119,19.693684,gauche,41,841,M,2,41922,2.80E+10,CGFS14,10,55,73,85,"alu 0,5",0.013229118,-0.002109299,0.009007971,0.001254282,0.000283837,0.001567893,0.005598123,-0.000132953,0.001281469,-0.001491292,-0.001107943,-0.00554013,0.000232117,0.001165556,-0.00038132,0.001736971,0.002781611,-0.00075094,0.000349668,0.003205092,-0.000114516,0.00233578,0.000103855,0.001291321,-0.001501373,-0.000539778,-0.000708332,-0.001506008,-0.000372767,-0.004775619,-0.000748273,-4.25E-06,-0.000836573,0.000332616,0.001337575,0.000369527,-0.000216698,0.00069973,-0.001259654,0.000123452,0.0009722,-0.000209796,0.000674784,-0.000377151,-0.000864644,-0.002842738,0.001342927,0.002120961,1.19E-05,-0.00058483,0.003224426,-0.000702393,-0.001150434,0.002052185,-0.001210194,-0.000711107,-0.001917638,0.000333912,0.002262427,0.001050406,-0.000137089,0.00088001,0.000693018,-0.000108564,-0.000624553,1.94E-05,0.00044051,-0.000479169,-0.001569132,-0.000985499,-0.002008079,0.000868612,-0.000798268,0.000278245,-0.000466282,-0.001324487,0.000640758,-0.000171567,2.85E-05,-0.000490775,0.000796432,-9.51E-05,-0.000886152,0.000354733,0.000401808,-4.85E-05,-0.001167329,0.000351408,-4.06E-05,-0.000204683,0.000330482,0.000216445,-0.000230309,-0.000295951,0.000498976,0.000160126,6.04E-05,0.000892285,0.000369138,0.000777682,0.000234827,-0.000602088,-0.000498513
CGFS14-T4-0004_l,CGFS14-T4-0004,Scophthalmus rhombus,Barbue,Scophthalmidae,Scophthalmus,rhombus,benthic,benthivorous,4.42,flat,rounded,1.445383549,1.3,3,spe,1.00E+07,43.75,0.419154955,46,5.724999905,5.582547095,3.747878938,0.772729397,35.51478457,6.9627315,gauche,31,472,F,2,41929,30F0,CGFS14,10,55,73,80,"alu 0,5",0.004876806,0.001864648,0.007519975,0.000559351,0.002897705,0.002586405,0.004717575,-0.003367004,0.001345796,0.006015652,-0.003329459,0.000943278,-0.002425922,-0.002893879,-0.000903107,-0.001671059,0.002006633,0.003488884,0.00036488,-0.001925157,0.001136861,-0.002050085,0.001063161,-0.001511462,-0.002384199,0.002229309,-0.003568129,0.000852622,-0.000153621,0.001390945,0.001199459,0.001544819,0.00067507,-0.001264568,-0.001243822,0.000102398,0.000235023,-0.001272124,0.000334276,0.00160502,-0.002937008,-0.001510196,0.000184182,0.000983482,0.000844304,-0.002643472,-0.001447273,0.000144158,0.001638544,9.79E-05,-0.000593349,-0.000569867,-0.00141833,0.000135121,-0.002519211,-0.002409579,0.001916979,-0.00265809,-0.000990015,-3.81E-05,0.000478742,-0.000748544,0.000154363,-0.001999142,0.000638741,-0.001359472,8.97E-05,-0.000108828,0.000317012,-0.000130309,0.000147588,0.001509755,-0.000249769,-0.001346214,-0.000412458,9.80E-05,0.00019467,0.000623295,-0.001071262,-0.000345749,0.000541824,0.000136125,0.000508932,-0.00085321,0.000366321,-0.000165422,8.59E-06,0.000490129,0.000640024,-3.99E-05,3.27E-05,-0.00021614,-0.000362401,-8.62E-05,-0.000680281,-0.00035544,-0.000100165,0.000365077,0.000812256,0.000639703,-0.00074415,-0.000175297,0.000295037
CGFS14-T4-0012_l,CGFS14-T4-0012,Scophthalmus rhombus,Barbue,Scophthalmidae,Scophthalmus,rhombus,benthic,benthivorous,4.42,flat,rounded,1.445383549,1.3,3,spe,1.00E+07,43.75,0.419154955,46,5.724999905,5.372577648,3.610754167,0.904246876,33.6500186,6.8372335,gauche,24,568,F,1,41938,28F0,CGFS14,10,55,73,85,"alu 0,5",0.013323385,-0.00503158,0.01029687,0.010591158,0.003967391,0.007361845,0.001315488,-0.004646109,0.002472472,-0.003081939,-0.004395047,0.004729048,0.002245279,0.002978844,-0.004748627,0.000930397,-0.000739055,-0.00191968,0.002750205,0.002116007,0.002566537,6.19E-05,-4.34E-06,0.001715958,-0.002647604,-0.003004703,-0.001612135,0.00185945,0.003484136,-0.001085472,-0.001201676,-0.001115433,0.002612449,-0.000490782,0.00047583,-0.002510416,0.001313275,-0.000724605,-0.000411231,-0.001482957,0.002053078,-0.001381739,-0.00013714,0.002819781,0.000152156,-0.000468925,-0.000218167,0.00303204,0.001207412,-0.000722764,-0.000141334,0.00090261,0.000254065,-0.000615193,-0.000740501,0.000226379,0.000277297,0.001417307,-0.00102702,-0.001035025,0.000174948,-0.001022966,-0.000216333,-0.001798951,0.002089811,-0.000306392,0.000130711,0.000242005,-0.00141029,-0.000746419,0.000426993,-0.000458177,-0.001729103,-0.000869274,0.000440479,0.00011633,-0.000203066,-0.000852291,0.000113935,0.000220313,-0.001408997,2.31E-06,-0.000458845,0.00035805,4.96E-05,0.000666024,0.001117652,-0.000499614,0.000242511,-0.000187703,-0.000161499,0.000377913,0.000583118,-0.000501988,-0.000202393,0.000647512,0.000229879,0.000311979,-0.000432662,-0.000682705,0.000293667,-4.59E-06,0.000115626
CGFS14-T4-0014_l,CGFS14-T4-0014,Scophthalmus rhombus,Barbue,Scophthalmidae,Scophthalmus,rhombus,benthic,benthivorous,4.42,flat,rounded,1.445383549,1.3,3,spe,1.00E+07,43.75,0.419154955,46,5.724999905,3.769195004,2.885774347,0.444771496,18.57102206,2.6259945,droit,21,175,F,1,41942,2.80E+09,CGFS14,10,55,73,85,"alu 0,5",0.018471733,0.007085627,0.006403608,-0.000766152,-0.000546149,0.010804951,0.004864199,-0.004047996,0.001103216,0.000139555,-0.004388834,0.002740626,-0.000600227,-0.002207482,-0.001129913,-0.003518581,0.001688738,-0.001521498,-0.001765849,-0.003486102,-0.000404381,-0.001943633,-0.002026991,-0.003159734,-0.001878956,0.000308273,0.001071852,0.002429384,-0.00120586,0.000437799,-0.002778656,0.002970455,0.001705406,0.002350027,0.00112823,-0.000348369,0.0013998,0.001062624,-0.002327683,-0.002036818,-0.000825877,-0.001372775,-0.001012918,-0.000606857,-0.001644139,0.000603813,0.001468915,0.000977657,-0.00091426,0.002753063,0.000466799,0.00027157,3.07E-05,0.00073176,-0.000465242,0.000795269,0.000435937,0.001223956,-6.99E-05,-0.000559268,0.001986036,0.001226646,0.000669796,-5.21E-05,-0.001202155,0.001159019,0.000397504,-0.000457946,0.001366888,-0.000625583,-0.000625421,-0.001594047,-0.000793561,-0.000456112,-0.00015771,-0.000435983,-0.000983746,0.001860819,-0.000692004,-0.000348027,-0.000540045,0.000260226,8.99E-05,0.00036703,-0.000841558,-0.000150422,-0.000304039,0.000608912,0.000436547,7.33E-05,0.000590759,-0.000290819,-0.000874977,-0.001005528,0.000203122,-0.000482709,-9.14E-05,-0.000513015,-0.000297442,-8.86E-05,-0.000504445,0.000520474,0.000152774
